16:02:33 [AI Object Patrol] Generating an example config...
16:12:50 [Expansion Quests] - SetupClientData - Loaded existing player quest data for player with UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:12:50 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 20 - Creator UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:12:50 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 23 - Creator UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:34:10 [Safezone] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg= pos=<4190.228027, 14.344604, 4243.071289>) Entered the safezone
17:10:46 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_308win x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:10:47 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_308win x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:10:47 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_308win x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 33.
17:10:49 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_308win x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:10:49 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_308win x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 33.
17:11:01 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:01 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:01 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:01 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:02 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:02 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:02 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:02 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:03 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:03 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:03 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:03 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:04 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:04 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:04 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:04 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:05 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:06 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:07 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:08 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:08 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:08 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:08 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:08 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:09 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:09 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:09 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:09 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:09 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:10 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:11 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:12 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:13 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
